entry,base_smiles,ligand_smiles,solvent_smiles,concentration,temp_c,electrophile_smiles,nucleophile_smiles,product_smiles,yield
634,O=C([O-])C(C)(C)C.[K+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCCCOC(C)=O,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,2.58
635,O=C([O-])C(C)(C)C.[K+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CCCCOC(C)=O,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,32.68
636,O=C([O-])C.[Cs+],COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CCCCOC(C)=O,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,17.16
637,O=C([O-])C.[Cs+],CC(C)(C)P(c1ccccc1)C(C)(C)C,CCCCOC(C)=O,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.0
638,O=C([O-])C.[Cs+],CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,CCCCOC(C)=O,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,7.74
639,O=C([O-])C.[Cs+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CCCCOC(C)=O,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.0
640,O=C([O-])C.[Cs+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCCCOC(C)=O,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.81
641,O=C([O-])C.[Cs+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CCCCOC(C)=O,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,82.21
642,O=C([O-])C(C)(C)C.[Cs+],COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CCCCOC(C)=O,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,21.5
643,O=C([O-])C(C)(C)C.[Cs+],CC(C)(C)P(c1ccccc1)C(C)(C)C,CCCCOC(C)=O,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.0
644,O=C([O-])C(C)(C)C.[Cs+],CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,CCCCOC(C)=O,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,8.72
645,O=C([O-])C(C)(C)C.[Cs+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CCCCOC(C)=O,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.0
646,O=C([O-])C(C)(C)C.[Cs+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCCCOC(C)=O,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.6
647,O=C([O-])C(C)(C)C.[Cs+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CCCCOC(C)=O,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,46.57
648,O=C([O-])C.[K+],COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CC1=CC=C(C)C=C1,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,13.85
649,O=C([O-])C.[K+],CC(C)(C)P(c1ccccc1)C(C)(C)C,CC1=CC=C(C)C=C1,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.0
650,O=C([O-])C.[K+],CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,CC1=CC=C(C)C=C1,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,9.79
651,O=C([O-])C.[K+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CC1=CC=C(C)C=C1,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.0
652,O=C([O-])C.[K+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC1=CC=C(C)C=C1,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.78
653,O=C([O-])C.[K+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CC1=CC=C(C)C=C1,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,28.36
654,O=C([O-])C(C)(C)C.[K+],COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CC1=CC=C(C)C=C1,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,38.45
655,O=C([O-])C(C)(C)C.[K+],CC(C)(C)P(c1ccccc1)C(C)(C)C,CC1=CC=C(C)C=C1,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.0
656,O=C([O-])C(C)(C)C.[K+],CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,CC1=CC=C(C)C=C1,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,24.02
657,O=C([O-])C(C)(C)C.[K+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CC1=CC=C(C)C=C1,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.0
658,O=C([O-])C(C)(C)C.[K+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC1=CC=C(C)C=C1,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,1.58
659,O=C([O-])C(C)(C)C.[K+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CC1=CC=C(C)C=C1,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,31.55
660,O=C([O-])C.[Cs+],COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CC1=CC=C(C)C=C1,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,41.03
661,O=C([O-])C.[Cs+],CC(C)(C)P(c1ccccc1)C(C)(C)C,CC1=CC=C(C)C=C1,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.0
662,O=C([O-])C.[Cs+],CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,CC1=CC=C(C)C=C1,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,17.53
663,O=C([O-])C.[Cs+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CC1=CC=C(C)C=C1,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.0
664,O=C([O-])C.[Cs+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC1=CC=C(C)C=C1,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,5.38
665,O=C([O-])C.[Cs+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CC1=CC=C(C)C=C1,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,66.03
666,O=C([O-])C(C)(C)C.[Cs+],COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CC1=CC=C(C)C=C1,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,23.57
667,O=C([O-])C(C)(C)C.[Cs+],CC(C)(C)P(c1ccccc1)C(C)(C)C,CC1=CC=C(C)C=C1,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.0
668,O=C([O-])C(C)(C)C.[Cs+],CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,CC1=CC=C(C)C=C1,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,25.67
669,O=C([O-])C(C)(C)C.[Cs+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CC1=CC=C(C)C=C1,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.0
670,O=C([O-])C(C)(C)C.[Cs+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC1=CC=C(C)C=C1,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.25
671,O=C([O-])C(C)(C)C.[Cs+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CC1=CC=C(C)C=C1,0.153,90,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,44.28
672,O=C([O-])C.[K+],COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CC(N(C)C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,5.49
673,O=C([O-])C.[K+],CC(C)(C)P(c1ccccc1)C(C)(C)C,CC(N(C)C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.0
674,O=C([O-])C.[K+],CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,CC(N(C)C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,57.33
675,O=C([O-])C.[K+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CC(N(C)C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,5.25
676,O=C([O-])C.[K+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC(N(C)C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,30.44
677,O=C([O-])C.[K+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CC(N(C)C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,48.86
678,O=C([O-])C(C)(C)C.[K+],COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CC(N(C)C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.74
679,O=C([O-])C(C)(C)C.[K+],CC(C)(C)P(c1ccccc1)C(C)(C)C,CC(N(C)C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.0
680,O=C([O-])C(C)(C)C.[K+],CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,CC(N(C)C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,24.8
681,O=C([O-])C(C)(C)C.[K+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CC(N(C)C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,12.78
682,O=C([O-])C(C)(C)C.[K+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC(N(C)C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,71.11
683,O=C([O-])C(C)(C)C.[K+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CC(N(C)C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,82.28
684,O=C([O-])C.[Cs+],COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CC(N(C)C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,7.34
685,O=C([O-])C.[Cs+],CC(C)(C)P(c1ccccc1)C(C)(C)C,CC(N(C)C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.0
686,O=C([O-])C.[Cs+],CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,CC(N(C)C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,20.73
687,O=C([O-])C.[Cs+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CC(N(C)C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,10.25
688,O=C([O-])C.[Cs+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC(N(C)C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,66.27
689,O=C([O-])C.[Cs+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CC(N(C)C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,84.48
690,O=C([O-])C(C)(C)C.[Cs+],COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CC(N(C)C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.0
691,O=C([O-])C(C)(C)C.[Cs+],CC(C)(C)P(c1ccccc1)C(C)(C)C,CC(N(C)C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.0
692,O=C([O-])C(C)(C)C.[Cs+],CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,CC(N(C)C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,6.54
693,O=C([O-])C(C)(C)C.[Cs+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CC(N(C)C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,9.07
694,O=C([O-])C(C)(C)C.[Cs+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC(N(C)C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,45.28
695,O=C([O-])C(C)(C)C.[Cs+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CC(N(C)C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,40.06
696,O=C([O-])C.[K+],COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CCCC#N,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,22.3
697,O=C([O-])C.[K+],CC(C)(C)P(c1ccccc1)C(C)(C)C,CCCC#N,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.0
698,O=C([O-])C.[K+],CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,CCCC#N,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,6.88
699,O=C([O-])C.[K+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CCCC#N,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.0
700,O=C([O-])C.[K+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCCC#N,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,6.67
701,O=C([O-])C.[K+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CCCC#N,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,75.39
702,O=C([O-])C(C)(C)C.[K+],COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CCCC#N,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,58.95
703,O=C([O-])C(C)(C)C.[K+],CC(C)(C)P(c1ccccc1)C(C)(C)C,CCCC#N,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.0
704,O=C([O-])C(C)(C)C.[K+],CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,CCCC#N,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,10.05
705,O=C([O-])C(C)(C)C.[K+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CCCC#N,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,1.37
706,O=C([O-])C(C)(C)C.[K+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCCC#N,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,7.88
707,O=C([O-])C(C)(C)C.[K+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CCCC#N,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,73.33
708,O=C([O-])C.[Cs+],COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CCCC#N,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,73.08
709,O=C([O-])C.[Cs+],CC(C)(C)P(c1ccccc1)C(C)(C)C,CCCC#N,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.0
710,O=C([O-])C.[Cs+],CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,CCCC#N,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,6.4
711,O=C([O-])C.[Cs+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CCCC#N,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,2.15
712,O=C([O-])C.[Cs+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCCC#N,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,5.55
713,O=C([O-])C.[Cs+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CCCC#N,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,84.62
714,O=C([O-])C(C)(C)C.[Cs+],COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CCCC#N,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,56.5
715,O=C([O-])C(C)(C)C.[Cs+],CC(C)(C)P(c1ccccc1)C(C)(C)C,CCCC#N,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.0
716,O=C([O-])C(C)(C)C.[Cs+],CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,CCCC#N,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,8.84
717,O=C([O-])C(C)(C)C.[Cs+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CCCC#N,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,2.01
718,O=C([O-])C(C)(C)C.[Cs+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCCC#N,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,4.1
719,O=C([O-])C(C)(C)C.[Cs+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CCCC#N,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,79.76
720,O=C([O-])C.[K+],COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CCCCOC(C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,17.26
721,O=C([O-])C.[K+],CC(C)(C)P(c1ccccc1)C(C)(C)C,CCCCOC(C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.0
722,O=C([O-])C.[K+],CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,CCCCOC(C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.0
723,O=C([O-])C.[K+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CCCCOC(C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.0
724,O=C([O-])C.[K+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCCCOC(C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,4.51
725,O=C([O-])C.[K+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CCCCOC(C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,53.49
726,O=C([O-])C(C)(C)C.[K+],COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CCCCOC(C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,33.97
727,O=C([O-])C(C)(C)C.[K+],CC(C)(C)P(c1ccccc1)C(C)(C)C,CCCCOC(C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.0
728,O=C([O-])C(C)(C)C.[K+],CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,CCCCOC(C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.0
729,O=C([O-])C(C)(C)C.[K+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CCCCOC(C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.0
730,O=C([O-])C(C)(C)C.[K+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCCCOC(C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,2.95
731,O=C([O-])C(C)(C)C.[K+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CCCCOC(C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,44.48
732,O=C([O-])C.[Cs+],COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,CCCCOC(C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,20.35
733,O=C([O-])C.[Cs+],CC(C)(C)P(c1ccccc1)C(C)(C)C,CCCCOC(C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.0
734,O=C([O-])C.[Cs+],CN(C)c1cccc(N(C)C)c1-c1ccccc1P(c1ccccc1)C(C)(C)C,CCCCOC(C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.0
735,O=C([O-])C.[Cs+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CCCCOC(C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,0.0
736,O=C([O-])C.[Cs+],c1ccc(P(c2ccccc2)c2ccccc2)cc1,CCCCOC(C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,4.2
737,O=C([O-])C.[Cs+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CCCCOC(C)=O,0.153,105,Fc1ccccc1Br,Cn1cnc(C#N)c1,Cn1cnc(C#N)c1-c1ccccc1F,81.66
